date,detail,cash,credit,creditType,category,tag,waste
2010년09월01일,택시비(회사),0,136280,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년09월01일,택시비(개인),0,29200,LIG 손해보험-현,교통/차량>택시비C,,
2010년09월01일,대중교통비정산,0,63200,LIG 손해보험-현,교통/차량>대중교통비,,
2010년09월01일,홍콩항공료,0,180400,LIG 손해보험-현,건강/문화>여행,홍콩,
2010년09월02일,점심,7000,0,,식비>평일점심,,
2010년09월02일,버스비(태풍땜에),3000,0,,교통/차량>대중교통비,,
2010년09월03일,남희석 모임,0,21000,신한 LOVE 카드,식비>외식,,
2010년09월06일,아침,3000,0,,식비>간식,,
2010년09월06일,점심,5000,0,,식비>평일점심,,
2010년09월06일,택시비(회사),0,31860,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년09월07일,아이스크림,0,11100,신한 LOVE 카드,식비>간식,,
2010년09월08일,점심,6000,0,,식비>평일점심,,
2010년09월09일,점심,6000,0,,식비>평일점심,,
2010년09월09일,키보드구입,0,18800,신한 LOVE 카드,생활용품>잡화소모,,
2010년09월09일,아이스크림,6000,0,,식비>간식,,
2010년09월09일,면도날,0,10000,신한 LOVE 카드,생활용품>잡화소모,,
2010년09월09일,과자,0,6600,신한 LOVE 카드,식비>간식,,
2010년09월09일,식빵,0,2300,신한 LOVE 카드,식비>간식,,
2010년09월09일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비C,,
2010년09월10일,점심,6000,0,,식비>평일점심,,
2010년09월10일,저녁,2000,0,,식비>평일저녁,,
2010년09월12일,아이스크림,4500,0,,식비>간식,,
2010년09월12일,치킨&맥주(with 빱),26000,0,,식비>술/유흥,,
2010년09월12일,게임방,3000,0,,건강/문화>기타,,
2010년09월13일,찜질방,10000,0,,건강/문화>기타,,
2010년09월13일,일회용샴프,800,0,,생활용품>기타,,
2010년09월14일,김밥&우유,2200,0,,식비>간식,,
2010년09월14일,점심,6000,0,,식비>평일점심,,
2010년09월14일,파리바케트,9100,0,,식비>간식,,
2010년09월15일,"점심(with 썬,덕환)",0,16500,신한 LOVE 카드,식비>평일점심,,
2010년09월15일,택시비(회사),0,34920,LIG 손해보험-현,교통/차량>택시비C,,
2010년09월15일,일일호프티켓,10000,0,,용돈/기타>선물,,
2010년09월16일,음료수,1000,0,,식비>커피/음료,,
2010년09월16일,담배,2500,0,,용돈/기타>담배,,
2010년09월16일,음료수,1000,0,,식비>커피/음료,,
2010년09월17일,캔커피,1000,0,,식비>커피/음료,,
2010년09월17일,택시(회사),0,5400,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년09월17일,택시(회사),0,4600,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년09월17일,당구비,11000,0,,건강/문화>기타,,
2010년09월17일,택시(회사),0,36840,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년09월17일,나도몰라,10000,0,,세금/이자>기타,,
2010년09월18일,아빠 약,0,4000,LIG 손해보험-현,건강/문화>기타,,
2010년09월18일,담배,2500,0,,용돈/기타>담배,,
2010년09월18일,갈매기집(with 빱),0,27500,신한 LOVE 카드,식비>술/유흥,,
2010년09월18일,아이스크림,0,3400,신한 LOVE 카드,식비>간식,,
2010년09월20일,스웨터,0,39000,신한 LOVE 카드,의복/미용>의류비,,
2010년09월20일,소세지,4000,0,,식비>간식,,
2010년09월21일,치킨쏨(with 가족),20000,0,,식비>외식,,
2010년09월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2010년09월22일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2010년09월22일,톨비,1000,0,,교통/차량>기타,,
2010년09월23일,에버랜드 입장료,0,18500,신한 LOVE 카드,건강/문화>문화생활,,
2010년09월23일,햄버거값,0,21900,신한 LOVE 카드,식비>외식,,
2010년09월23일,더 막창,5000,0,,식비>외식,,
2010년09월23일,음료수,2000,0,,식비>커피/음료,,
2010년09월24일,신한 LOVE 카드 사용대금 (2010.08.07 ~ 2010.09.06),952460,0,,카드대금>신한 LOVE 카드,,
2010년09월24일,LIG 손해보험-현... 사용대금 (2010.08.12 ~ 2010.09.11),485340,0,,카드대금>LIG 손해보험-현,,
2010년09월24일,곗돈,1000000,0,,저축/보험>기타,"계,결혼",
2010년09월24일,신한 LOVE 카드 사용대금 (2010.08.07 ~ 2010.09.06),952460,0,,카드대금>신한 LOVE 카드,,
2010년09월25일,보험비(실비),40000,0,,저축/보험>보험,고정비용,
2010년09월25일,셔츠구입(1/2개월),0,49500,신한 LOVE 카드,의복/미용>의류비,,
2010년09월25일,면바지,0,39200,신한 LOVE 카드,의복/미용>의류비,,
2010년09월25일,술값,17000,0,,식비>술/유흥,,
2010년09월25일,음료수,2000,0,,식비>커피/음료,,
2010년09월25일,담배,2500,0,,용돈/기타>담배,,
2010년09월25일,영화,0,18000,신한 LOVE 카드,건강/문화>문화생활,,
2010년09월25일,게임방,1000,0,,건강/문화>기타,,
2010년09월26일,게임방,2000,0,,건강/문화>기타,,
2010년09월26일,음료수,2000,0,,식비>커피/음료,,
2010년09월26일,간식,4770,0,,식비>간식,,
2010년09월27일,점심,5000,0,,식비>평일점심,,
2010년09월27일,핸드폰 요금,68640,0,,주거/통신>이동통신,,
2010년09월27일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2010년09월28일,담배,2500,0,,용돈/기타>담배,,
2010년09월28일,미용실,10000,0,,의복/미용>헤어/뷰티,,
2010년09월29일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비C,,
2010년09월29일,점심,0,14000,LIG 손해보험-현,식비>평일점심,,
2010년09월30일,구두닦음,3000,0,,의복/미용>기타,,
2010년09월30일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2010년10월01일,담배,2500,0,,용돈/기타>담배,,
2010년10월01일,"맥주(With 수정누나, 선길)",0,35000,신한 LOVE 카드,식비>술/유흥,,
2010년10월01일,엄마간식,6500,0,,식비>간식,,
2010년10월01일,화장품(1/2개월),0,61230,신한 LOVE 카드,의복/미용>헤어/뷰티,,
2010년10월01일,대중교통비정산,0,72700,LIG 손해보험-현,교통/차량>대중교통비,,
2010년10월01일,택시비(회사),0,31460,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년10월01일,택시비,0,4400,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월01일,홍콩항공료(할부3),0,180400,LIG 손해보험-현,건강/문화>여행,홍콩,
2010년10월02일,게임방,3000,0,,건강/문화>기타,,
2010년10월02일,종이컵,3000,0,,생활용품>잡화소모,,
2010년10월03일,자장면,4500,0,,식비>외식,,
2010년10월03일,담배,2500,0,,용돈/기타>담배,,
2010년10월04일,아침,0,2000,LIG 손해보험-현,식비>기타,,
2010년10월05일,아침,0,2800,LIG 손해보험-현,식비>기타,,
2010년10월05일,동생용돈,150000,0,,용돈/기타>용돈,,
2010년10월06일,커피(팀),0,15700,LIG 손해보험-현,식비>커피/음료,,
2010년10월06일,점심(카드깡),0,42000,신한 LOVE 카드,식비>평일점심,,
2010년10월07일,택시비(회사),0,28200,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년10월07일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월07일,택시비,13000,0,,교통/차량>택시비P,,
2010년10월07일,담배,2500,0,,용돈/기타>담배,,
2010년10월08일,아침,2500,0,,식비>기타,,
2010년10월08일,소개팅,0,44550,LIG 손해보험-현,식비>외식,,
2010년10월08일,소개팅(술집),0,13200,LIG 손해보험-현,식비>술/유흥,,
2010년10월09일,게임방,2000,0,,건강/문화>기타,,
2010년10월10일,"술집(with 빱,동훈)",0,21000,LIG 손해보험-현,식비>술/유흥,,
2010년10월10일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월10일,소개팅2,0,23000,LIG 손해보험-현,식비>외식,,
2010년10월11일,담배,0,2500,LIG 손해보험-현,용돈/기타>담배,,
2010년10월11일,아침,2200,0,,식비>기타,,
2010년10월12일,신한카드 할인,-4380,0,,카드대금>신한 LOVE 카드,,
2010년10월12일,점심(with 알바),10000,0,,식비>평일점심,,
2010년10월13일,음료수,0,3000,LIG 손해보험-현,식비>커피/음료,,
2010년10월13일,택시비,0,2300,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월13일,음료수,0,5050,LIG 손해보험-현,식비>커피/음료,,
2010년10월13일,점심,10000,0,,식비>평일점심,,
2010년10월13일,칫솔,0,4600,LIG 손해보험-현,생활용품>주방/욕실,,
2010년10월14일,담배값,0,2500,LIG 손해보험-현,용돈/기타>담배,,
2010년10월14일,점심,6000,0,,식비>평일점심,,
2010년10월15일,택시비(회사),0,39280,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년10월16일,술값,0,38000,신한 LOVE 카드,식비>술/유흥,,
2010년10월16일,중국집(with 아빠),13000,0,,식비>외식,,
2010년10월16일,게임방,4000,0,,건강/문화>기타,,
2010년10월16일,담배값,2500,0,,용돈/기타>담배,,
2010년10월17일,술값,0,23000,신한 LOVE 카드,식비>술/유흥,,
2010년10월18일,점심값,5000,0,,식비>평일점심,,
2010년10월18일,부조금,50000,0,,경조사/회비>경조사비,,
2010년10월19일,점심,6000,0,,식비>평일점심,,
2010년10월19일,사탕,1000,0,,식비>간식,,
2010년10월19일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월20일,점심,6000,0,,식비>평일점심,,
2010년10월20일,담배,0,2500,신한 LOVE 카드,용돈/기타>담배,,
2010년10월20일,우유,0,1200,신한 LOVE 카드,식비>간식,,
2010년10월21일,신한 LOVE 카드 사용대금 (2010.09.07 ~ 2010.10.06),420530,0,,카드대금>신한 LOVE 카드,,
2010년10월21일,택시비(회사),0,33640,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년10월22일,연금(LIG),148500,0,,저축/보험>연금,고정비용,
2010년10월22일,점심,6000,0,,식비>평일점심,,
2010년10월22일,택시비,0,4700,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월23일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월23일,미용실,0,10000,LIG 손해보험-현,의복/미용>헤어/뷰티,,
2010년10월23일,던킨도너츠,5600,0,,식비>간식,,
2010년10월24일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월25일,LIG 손해보험-현... 사용대금 (2010.09.12 ~ 2010.10.11),548270,0,,카드대금>LIG 손해보험-현,,
2010년10월25일,핸드폰 요금,66980,0,,주거/통신>이동통신,,
2010년10월25일,곗돈,1000000,0,,저축/보험>기타,"계,결혼",
2010년10월25일,보험비(실비),40000,0,,저축/보험>보험,고정비용,
2010년10월25일,보험비(대한생명),134996,0,,저축/보험>보험,고정비용,
2010년10월25일,보험비(대한생명2),46966,0,,저축/보험>보험,고정비용,
2010년10월25일,담배,2500,0,,용돈/기타>담배,,
2010년10월25일,회비,57000,0,,경조사/회비>모임회비,,
2010년10월25일,우유,1000,0,,식비>간식,,
2010년10월26일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월27일,택시비,0,40080,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년10월27일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월27일,점심(with 알바),0,12000,신한 LOVE 카드,식비>평일점심,,
2010년10월27일,커피(with 알바),0,9300,신한 LOVE 카드,식비>커피/음료,,
2010년10월27일,담배,2500,0,,용돈/기타>담배,,
2010년10월28일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월28일,택시비,32000,0,,교통/차량>택시비C,회사경비,
2010년10월28일,수수료,1300,0,,세금/이자>기타,,
2010년10월28일,점심,5000,0,,식비>평일점심,,
2010년10월28일,담배,2500,0,,용돈/기타>담배,,
2010년10월28일,목캔디,1000,0,,식비>기타,,
2010년10월29일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월29일,셔츠구입(2/2개월),0,49500,신한 LOVE 카드,의복/미용>의류비,,
2010년10월29일,점심,7000,0,,식비>평일점심,,
2010년10월29일,저녁,0,12900,LIG 손해보험-현,식비>평일저녁,회사경비,
2010년10월30일,택시,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년10월30일,저녁(with 지윤),0,50600,LIG 손해보험-현,식비>외식,,
2010년10월30일,커피(with 지윤),0,10500,LIG 손해보험-현,식비>커피/음료,,
2010년10월30일,맥주(with 지윤),0,31000,LIG 손해보험-현,식비>술/유흥,,
2010년10월30일,"맥주(빱,동훈)",0,29200,신한 LOVE 카드,식비>술/유흥,,
2010년10월31일,게임방,3000,0,,건강/문화>기타,,
2010년11월01일,이너웨어,0,14900,신한 LOVE 카드,의복/미용>의류비,,
2010년11월01일,셔츠,125000,0,,의복/미용>의류비,,
2010년11월01일,빵값,2700,0,,식비>간식,,
2010년11월01일,화장품(2/2개월),0,61200,신한 LOVE 카드,의복/미용>헤어/뷰티,,
2010년11월01일,대중교통비정산,0,72600,LIG 손해보험-현,교통/차량>대중교통비,,
2010년11월02일,동기모임,20000,0,,경조사/회비>모임회비,,
2010년11월02일,콜라,2900,0,,식비>커피/음료,,
2010년11월02일,담배값,2500,0,,용돈/기타>담배,,
2010년11월03일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월03일,택시비,0,25900,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월04일,택시비(회사),0,36160,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년11월04일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월04일,커피숍(with 주현),0,13000,신한 LOVE 카드,식비>커피/음료,,
2010년11월06일,넥타이,0,53100,신한 LOVE 카드,의복/미용>의류비,,
2010년11월06일,코트(1/3),0,149400,신한 LOVE 카드,의복/미용>의류비,,
2010년11월06일,양푼갈비찜,12000,0,,식비>외식,,
2010년11월06일,제혁생파회비,20000,0,,경조사/회비>모임회비,,
2010년11월06일,게임방,1000,0,,건강/문화>기타,,
2010년11월07일,아이크림&음료수,3000,0,,식비>간식,,
2010년11월07일,면도날,11000,0,,생활용품>잡화소모,,
2010년11월08일,안경,0,50000,LIG 손해보험-현,생활용품>기타,,
2010년11월08일,점심,12800,0,,식비>평일점심,,
2010년11월08일,담배,2500,0,,용돈/기타>담배,,
2010년11월08일,목캔디,600,0,,식비>간식,,
2010년11월09일,택시비(회사),0,36800,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년11월09일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월09일,커피(with 종욱선배),6600,0,,식비>커피/음료,,
2010년11월10일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월10일,저녁비(회사),0,10800,LIG 손해보험-현,식비>평일저녁,회사경비,
2010년11월10일,소개팅,0,73700,LIG 손해보험-현,식비>외식,데이트,
2010년11월11일,점심,0,13000,LIG 손해보험-현,식비>평일점심,,
2010년11월11일,커피(with 성호씨),0,6600,신한 LOVE 카드,식비>커피/음료,,
2010년11월11일,담배,2500,0,,용돈/기타>담배,,
2010년11월12일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월12일,점심식사(정민),0,28600,신한 LOVE 카드,식비>평일점심,,
2010년11월13일,택시비(회사),0,36900,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년11월13일,소개팅(UNO),50160,0,,식비>외식,데이트,
2010년11월13일,노트,2250,0,,생활용품>잡화소모,,
2010년11월16일,택시비,0,3300,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월16일,담배,5000,0,,용돈/기타>담배,,
2010년11월17일,점심(with 경휘),27000,0,,식비>평일점심,,
2010년11월17일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월18일,택시비(회사),0,34440,LIG 손해보험-현,교통/차량>택시비C,회사경비,
2010년11월18일,택시비,0,2200,LIG 손해보험-현,교통/차량>택시비P,,
2010년11월19일,점심,3000,0,,식비>평일점심,,
2010년11월19일,커피,12100,0,,식비>커피/음료,,
2010년11월19일,영화예매,0,18000,신한 LOVE 카드,건강/문화>문화생활,데이트,
2010년11월19일,현대성우레프트권,0,44500,신한 LOVE 카드,건강/문화>운동/레저,,
